Feedback ID,Comment,Rating,Feedback Date,Product ID,Customer ID
291,"Works fine in my Sony RX100 using the provided adapter, but who would expect otherwise.  Bought the more expensive micro with adapter rather than full size SD so that I can move it to other devices that take micro SD.Prime shipping arrived in one day.",5,30/12/2020,79,8
292,"Works Great!  I was running out of room on my 32GB card on my Galaxy Note 3.  This solved my problems nicely!  Now I have enough space for movies, music and photos on my device!  I don't think I will be running out of space for a while!",5,30/12/2020,41,288
293,"Works great, Plug & PlayLoads of room for whatever your needs are.I would not hesitate to recommend this product.Great card, Great price!",5,06/01/2021,220,348
294,Would not work in my Samsung Galaxt Tab 2 7.0 3G that I purchased it for.  But it does work fine in my Asus TF700. So I swapped the cards between them and everythings's OK.  First time I've seen this with a Sandisk product.,4,06/01/2021,178,350
295,"Does what it says. Hasn't broken yet, and I hope it doesn't break. I've had luck with this brand before. Usually get bored with the product before it breaks.",3,06/01/2021,31,279
296,"My card got so hot it almost melted. Crazy! But you card somewhere else, I know I Wii! I'm not taking the chance of ruining one of my devices. No thanks",1,06/01/2021,193,265
297,"Thus microSD card worked fine for a year in my Samsumg Note II. I mostly used it to listed to downloaded music from Spotify. It has actually failed &#34;twice&#34;. When it failed the first time (the phone couldn't &#34;see&#34; that I had a card installed) I thought maybe something had merely corrupted it, so I formatted it, put it back in my phone, and re-downloaded all my playlists. It worked for two months and then failed again. I don't plan to try formatting it again, I'll switch to a different brand of card.",2,31/01/2021,57,446
298,Got this for the Dell Venue 8 Pro and it works perfectly. No complaints. Here are more words to complete my review.,5,03/02/2021,82,223
299,"I bought this the day it came out for the great price of $119.99 and it finally showed up a month later. (I knew this going in). I put it in my Galaxy note 3 and it instantly recognized it and I was set.Speeds in my laptop via the included adapter ranged from 15-30mb read speed and about 12mb write speed. I copied an entire 64 GB card over to this one, and it took some time, but now I have double the space.",5,04/02/2021,154,368
300,I confirm this works for my note on CM10 nightly. however it did not work upon arrival. It had to be re-formatted into FAT32. I used a small program fat32format through Google. I believe other programs would work too.,5,19/02/2021,120,79
301,"If storage is what you need for your tablet, then this is pretty much a no brainer as long as it supports it :) Would recommend if you have a Galaxy Note 10.1",5,24/02/2021,48,384
302,"I have this regularly plugged into my ASUS Transformer TF300T tablet as extra storage. But with the included adapter I can also plug it into my laptop. So I use it as a sort of &#34;sneaker-net&#34;, allowing me to move 30 GB of data to what ever I am using at the time. It is filled mostly with pictures and movies. The speed of this makes it convenient for transferring large amounts of data. I'll be buying another one of these in the near future.",5,01/03/2021,199,126
303,"I made sure to get the one in the retail packaging when ordering. It arrived next day from Amazon. I tore open the packaging and inserted the card directly into my Note 10.1. The card was picked up right away, no formatting needed. I will say, I had updated my unit to 4.1.2 first so I am unsure if the update is what made the recognition so easy. Already crammed it half full with movies and music. Plays all of them smooth with no lag or speed issues whatsoever. I think I will get another.",5,02/03/2021,114,234
304,"Just got this 128GB micro SD card and put it in my Samsung Note 3, replacing a 64GB Sandisk card before. The Storage under settings show 119GB free space! It was as easy as 1-2-3.Testing it using SD card reader on my laptop, I get around 45MB/s read, and close to 30MBs write. That's above the advertised throughput.So far I populated around 100GB of video files, and after a week of 3-4 hours of playing videos from the SD card, there has been absolutely no glitches, no hanging, and no errors!",5,08/03/2021,151,467
305,"SanDisk continues its legacy with this high-speed microHD card. A definite must for your tablet or smartphone, provided it accepts external memory cards. Then again, why would you buy one that doesn't?",5,10/03/2021,205,358
306,This micro sd card does what is supposed to do and more. My phone actually feels faster. And i got tons of storage.,5,27/03/2021,210,467
307,"Works as expected.Love having more room for picture files,etc.on my Samsung galaxy tab 3.Buy this one,its just right,you wont be sorry.",5,30/03/2021,161,52
308,"Received one - didn't work. Not readable on my Mac or my Win 7 PC. Tried another - retail packaging and is raw format and although my Galaxy S3 sees it, it won't write or format and the computers don't pick it up either.Taking the other person's 1 star review and trying a class 6. Can't afford to lose data, not that I can write to these anyway. Both went back.",1,04/04/2021,222,483
